aristotelian,peripatetic,S
aristotelian,Aristotelean,S
aristotelian,Aristotelic,S
reserved,unreserved,A
philosophic,philosophical,S
unconditional,unconditioned,S
unconditional,conditional,A
inductive,deductive,A
abstract,concrete,A
larger,big,S
larger,large,S
larger,small,A
practical,impractical,A
poetical,poetic,S
quantitative,qualitative,A
quantitative,syllabic,A
quantitative,accentual,A
precocious,retarded,A
heavier,heavy,S
heavier,light,A
faster,fast,S
faster,slow,A
incorrect,wrong,S
incorrect,correct,A
shaded,unshaded,A
ineffective,uneffective,S
ineffective,ineffectual,S
ineffective,effective,A
discerning,undiscerning,A
blind,unsighted,S
blind,sighted,A
geocentric,heliocentric,A
earthly,heavenly,A
external,internal,A
heavenly,celestial,S
heavenly,earthly,A
circular,round,S
circular,square,A
reciprocal,mutual,S
reciprocal,nonreciprocal,A
incidental,incident,S
incidental,basic,A
spoken,written,A
assigned,unassigned,A
temporal,worldly,S
temporal,secular,S
temporal,unworldly,A
efficient,inefficient,A
regular,unconstipated,S
regular,irregular,A
regular,constipated,A
optical,opthalmic,S
optical,visual,S
optical,optic,S
optical,ocular,S
round,circular,S
round,square,A
analogous,homologous,A
analogous,heterologous,A
capable,incapable,A
immaterial,incorporeal,S
immaterial,nonmaterial,S
immaterial,corporeal,A
immaterial,material,A
innate,unlearned,S
innate,unconditioned,S
innate,conditioned,A
learned,conditioned,S
learned,unconditioned,A
biped,two-footed,S
biped,bipedal,S
biped,quadrupedal,A
unattached,uncommitted,S
unattached,attached,A
asserting,declarative,S
asserting,declaratory,S
asserting,interrogative,A
electric,electrical,S
aquatic,amphibious,A
aquatic,terrestrial,A
ovoviviparous,viviparous,A
ovoviviparous,oviparous,A
live-bearing,viviparous,S
live-bearing,oviparous,A
live-bearing,ovoviviparous,A
shelled,unshelled,A
crowded,uncrowded,A
classified,unclassified,A
hierarchical,hierarchal,S
hierarchical,hierarchic,S
hierarchical,nonhierarchical,A
arranged,ordered,S
arranged,disarranged,A
rising,falling,A
infected,septic,S
infected,antiseptic,A
warm,cool,A
alive,live,S
alive,animated,S
alive,unanimated,A
alive,dead,A
vegetative,vegetal,S
vegetative,vegetive,S
vegetative,vegetational,S
sensitive,sensible,S
sensitive,insensitive,A
sensitive,insensible,A
rational,irrational,A
masculine,neuter,A
masculine,feminine,A
passive,inactive,S
passive,active,A
hellenistic,Hellenic,S
hellenistic,Hellenistical,S
corrected,uncorrected,A
uncommon,common,A
addressed,unaddressed,A
compact,loose,A
noble,lowborn,A
noble,ignoble,A
imitative,onomatopoetic,S
imitative,onomatopoeical,S
imitative,onomatopoeic,S
imitative,echoic,S
imitative,counterfeit,S
imitative,genuine,A
imitative,nonimitative,A
imitative,nonechoic,A
lyric,dramatic,A
shorter,short,S
shorter,unretentive,S
shorter,little,S
shorter,forgetful,S
shorter,long,A
shorter,retentive,A
shorter,tall,A
divisible,indivisible,A
exoteric,esoteric,A
esoteric,exoteric,A
technical,technological,S
technical,proficient,S
technical,nontechnical,A
narrower,narrow-minded,S
narrower,narrow,S
narrower,wide,A
narrower,broad-minded,A
familiar,strange,A
familiar,unfamiliar,A
concise,prolix,A
parallel,oblique,A
parallel,perpendicular,A
plausible,implausible,A
peripatetic,Aristotelian,S
peripatetic,Aristotelean,S
peripatetic,Aristotelic,S
specialized,specialised,S
specialized,unspecialized,A
sudden,gradual,A
confined,invasive,A
confined,unconfined,A
aristotelean,Aristotelian,S
aristotelean,peripatetic,S
aristotelean,Aristotelic,S
confident,diffident,A
stimulating,unstimulating,A
muslim,Islamic,S
muslim,Moslem,S
repulsive,attractive,A
historical,diachronic,S
historical,ahistorical,A
historical,synchronic,A
immediate,mediate,A
persian,Iranian,S
wrong,incorrect,S
wrong,right,A
wrong,correct,A
happy,unhappy,A
implausible,plausible,A
plus,minus,A
fatal,nonfatal,A
alert,watchful,S
alert,unalert,A
flat,sharp,A
flat,contrasty,A
flat,natural,A
recorded,live,A
slow,fast,A
musical,melodious,S
musical,melodic,S
musical,unmusical,A
musical,unmelodious,A
metal,metallic,S
metal,nonmetallic,A
standing,seated,A
standing,running,A
convinced,unconvinced,A
contested,uncontested,A
encumbered,unencumbered,A
sold,unsold,A
certified,uncertified,A
stricter,strict,S
stricter,nonindulgent,S
stricter,indulgent,A
progressive,regressive,A
digital,analogue,A
relevant,irrelevant,A
opening,closing,A
intense,mild,A
profitable,unprofitable,A
intelligent,unintelligent,A
bigger,big,S
bigger,large,S
bigger,small,A
weaker,weak,S
weaker,strong,A
chinese,Formosan,S
chinese,Taiwanese,S
civic,civil,S
highland,upland,S
highland,lowland,A
czech,Czechoslovakian,S
atomic,nuclear,S
atomic,conventional,A
tai,Thai,S
tai,Siamese,S
canonical,canonic,S
formalised,formalistic,S
formalised,formalized,S
imperfect,perfect,A
discontinuous,noncontinuous,S
discontinuous,continuous,A
gravitational,gravitative,S
uncorrected,corrected,A
genovese,Genoese,S
altruistic,selfless,S
altruistic,egoistic,A
disagreeable,agreeable,A
synonymous,antonymous,A
fortunate,unfortunate,A
benign,benignant,S
benign,malignant,A
benign,malign,A
fittest,fit,S
fittest,unfit,A
nicest,nice,S
nicest,nasty,A
cooperative,uncooperative,A
magnetic,magnetised,S
magnetic,magnetized,S
magnetic,geographic,A
magnetic,nonmagnetic,A
magnetic,antimagnetic,A
monetary,pecuniary,S
charitable,uncharitable,A
septal,septate,S
selfish,unselfish,A
breathing,eupnoeic,S
breathing,eupneic,S
breathing,breathless,A
paleolithic,palaeolithic,S
climactic,anticlimactic,A
ethnographic,ethnographical,S
bearing,nonbearing,A
surprising,unsurprising,A
biblical,scriptural,S
shed,caducous,S
shed,persistent,A
creative,originative,S
creative,uncreative,A
desirable,undesirable,A
loving,unloving,A
epistemological,epistemic,S
middle-class,lower-class,A
middle-class,upper-class,A
agnostic,agnostical,S
agnostic,gnostic,A
pharmaceutical,pharmaceutic,S
graduated,calibrated,S
unpopular,popular,A
dystopian,utopian,A
romantic,romanticist,S
romantic,romanticistic,S
uncompromising,inflexible,S
uncompromising,sturdy,S
uncompromising,compromising,A
productive,generative,S
productive,unproductive,A
productive,consumptive,A
noblest,noble,S
noblest,lowborn,A
noblest,ignoble,A
immoral,moral,A
younger,young,S
younger,immature,S
younger,old,A
closed,shut,S
closed,unopen,S
closed,open,A
irrational,rational,A
automatic,manual,A
infallible,fallible,A
fallible,infallible,A
inanimate,nonliving,S
inanimate,non-living,S
inanimate,animate,A
random,nonrandom,A
wilder,untamed,S
wilder,wild,S
wilder,tame,A
unilateral,one-sided,S
unilateral,multilateral,A
inclined,vertical,A
inclined,horizontal,A
inclined,disinclined,A
wasted,diminished,S
wasted,atrophied,S
wasted,hypertrophied,A
continent,incontinent,A
worthy,unworthy,A
sexual,asexual,A
competent,incompetent,A
unbound,bound,A
unfortunate,inauspicious,S
unfortunate,auspicious,A
unfortunate,fortunate,A
sincere,insincere,A
happier,happy,S
happier,unhappy,A
interred,buried,S
interred,inhumed,S
interred,unburied,A
spirited,spiritless,A
widest,wide,S
widest,broad,S
widest,narrow,A
scholarly,unscholarly,A
acknowledged,unacknowledged,A
continental,intercontinental,A
nonpartisan,nonpartizan,S
nonpartisan,partisan,A
virtuous,wicked,A
analytic,analytical,S
analytic,uninflected,S
analytic,synthetic,A
indigestible,digestible,A
unoriginal,original,A
sympathetic,appealing,S
sympathetic,likeable,S
sympathetic,likable,S
sympathetic,unsympathetic,A
sound,unsound,A
unsatisfactory,satisfactory,A
painful,painless,A
uninteresting,interesting,A
censored,uncensored,A
documentary,documental,S
norwegian,Norse,S
punic,Carthaginian,S
comparable,incomparable,A
coastal,inland,A
civiler,civil,S
civiler,polite,S
civiler,civic,S
civiler,uncivil,A
civiler,sidereal,A
marine,maritime,S
marine,nautical,S
landed,landless,A
slight,little,S
slight,much,A
preceding,succeeding,A
dependent,subordinate,S
dependent,independent,A
hostile,friendly,A
hostile,amicable,A
cancelled,off,S
cancelled,on,A
sporadic,continual,A
abundant,scarce,A
heaviest,heavy,S
heaviest,light,A
interior,exterior,A
sophisticated,naive,A
concentrated,hard,S
concentrated,saturated,S
concentrated,distributed,A
concentrated,unsaturated,A
concentrated,soft,A
missionary,missional,S
full-time,part-time,A
provincial,cosmopolitan,A
cubic,three-dimensional,S
cubic,planar,A
cubic,linear,A
tight,loose,A
tight,leaky,A
rich,poor,A
rich,lean,A
cultivated,uncultivated,A
artesian,subartesian,A
constituted,established,S
constituted,unestablished,A
linguistic,lingual,S
linguistic,nonlinguistic,A
biggest,big,S
biggest,large,S
biggest,small,A
incapable,capable,A
incompetent,unqualified,S
incompetent,competent,A
revealing,concealing,A
meaningless,nonmeaningful,S
meaningless,meaningful,A
empty,full,A
crude,unrefined,S
crude,unprocessed,S
crude,refined,A
unplanned,planned,A
extraordinary,ordinary,A
unguided,guided,A
pointless,unpointed,S
pointless,pointed,A
uniform,undifferentiated,S
uniform,unvarying,S
uniform,differentiated,A
uniform,multiform,A
civilized,civilised,S
civilized,noncivilized,A
unreasonable,reasonable,A
fit,unfit,A
unjust,unfair,S
unjust,inequitable,S
unjust,equitable,A
unjust,fair,A
unjust,just,A
opposite,paired,S
opposite,alternate,A
unsurprising,surprising,A
finished,unfinished,A
exhausted,spent,S
exhausted,unexhausted,A
worthless,valuable,A
hardest,hard,S
hardest,difficult,S
hardest,concentrated,S
hardest,surd,S
hardest,unvoiced,S
hardest,voiceless,S
hardest,voiced,A
hardest,easy,A
hardest,soft,A
honest,honorable,S
honest,dishonest,A
ordinary,extraordinary,A
demanding,undemanding,A
intolerant,tolerant,A
unsure,diffident,S
unsure,timid,S
unsure,uncertain,S
unsure,incertain,S
unsure,shy,S
unsure,certain,A
unsure,confident,A
enthusiastic,unenthusiastic,A
forward,backward,A
forward,reverse,A
unaware,incognizant,S
unaware,aware,A
powered,unpowered,A
static,electrostatic,S
destructive,constructive,A
sorry,regretful,S
sorry,bad,S
sorry,unregretful,A
unsupportive,supportive,A
FALSE,TRUE,A
antagonistic,incompatible,S
antagonistic,synergistic,A
antagonistic,conciliatory,A
sure,certain,S
sure,uncertain,A
unproven,unproved,S
unproven,proved,A
terminal,intermediate,A
unmotivated,motivated,A
resentful,unresentful,A
burdened,unburdened,A
enterprising,unenterprising,A
handed,handless,A
sworn,unsworn,A
verbal,numerical,A
scandinavian,Norse,S
liked,disliked,A
nuclear,atomic,S
nuclear,conventional,A
exploited,unexploited,A
uneasy,restless,S
uneasy,restful,A
uneasy,easy,A
idealistic,ideal,S
biographical,biographic,S
comparative,relative,S
comparative,absolute,A
institutional,noninstitutional,A
humanistic,humanist,S
humanistic,humane,S
celtic,Gaelic,S
germanic,Teutonic,S
indian,Amerind,S
indian,Native_American,S
indian,Amerindic,S
informed,uninformed,A
asian,Asiatic,S
reproducible,consistent,S
reproducible,unreproducible,A
custom,custom-made,S
custom,ready-made,A
supernatural,natural,A
scottish,Scotch,S
scottish,Scots,S
interested,uninterested,A
synchronic,synchronal,S
synchronic,synchronous,S
synchronic,diachronic,A
synchronic,asynchronous,A
diachronic,historical,S
diachronic,synchronic,A
resident,nonmigratory,S
resident,nonresident,A
resident,migratory,A
expansive,unexpansive,A
stemmed,cauline,S
stemmed,caulescent,S
stemmed,acaulescent,A
stemmed,stemless,A
postwar,prewar,A
ethnological,ethnologic,S
immutable,changeless,S
immutable,mutable,A
indo-european,Indo-Germanic,S
indo-european,Indo-Aryan,S
indo-european,Aryan,S
psychoanalytic,psychoanalytical,S
wider,wide,S
wider,broad,S
wider,narrow,A
jesuit,Jesuitical,S
jesuit,Jesuitic,S
geological,geologic,S
funded,unfunded,A
ecological,bionomic,S
ecological,ecologic,S
ecological,bionomical,S
holistic,atomistic,A
semiotic,semiotical,S
explicit,expressed,S
explicit,implicit,A
idiographic,nomothetic,A
technological,technical,S
assisted,aided,S
assisted,unassisted,A
nazi,national_socialist,S
dangerous,unsafe,S
dangerous,safe,A
chemical,chemic,S
deeper,deep,S
deeper,shallow,A
inorganic,organic,A
solvent,insolvent,A
documented,undocumented,A
mystic,mystical,S
alchemical,alchemic,S
inner,outer,A
analytical,analytic,S
analytical,synthetic,A
deciphered,undeciphered,A
existent,actual,S
existent,existing,S
existent,real,S
existent,potential,A
existent,nonexistent,A
existent,unreal,A
bottom,side,A
bottom,top,A
clearer,well-defined,S
clearer,clear,S
clearer,unclear,A
clearer,cloudy,A
clearer,ill-defined,A
clearer,opaque,A
anonymous,anon.,S
anonymous,onymous,A
toxic,nontoxic,A
sturdy,inflexible,S
sturdy,uncompromising,S
sturdy,compromising,A
unstable,stable,A
unsafe,dangerous,S
unsafe,insecure,S
unsafe,safe,A
unsafe,secure,A
precise,imprecise,A
pharmacological,pharmacologic,S
japanese,Nipponese,S
alchemic,alchemical,S
unnatural,abnormal,S
unnatural,affected,S
unnatural,normal,A
unnatural,natural,A
unnatural,unaffected,A
inspiring,uninspiring,A
painted,unpainted,A
extinct,nonextant,S
extinct,extant,A
extinct,active,A
impressive,unimpressive,A
pragmatic,pragmatical,S
unsolved,unresolved,S
unsolved,solved,A
romanian,Rumanian,S
romanian,Roumanian,S
accommodating,accommodative,S
accommodating,unaccommodating,A
subordinate,dependent,S
subordinate,low-level,S
subordinate,insubordinate,A
subordinate,dominant,A
subordinate,independent,A
confirming,positive,S
confirming,negative,A
lit,lighted,S
lit,unlighted,A
renewable,unrenewable,A
conscientious,unconscientious,A
acceptable,unacceptable,A
institutionalized,institutionalised,S
institutionalized,noninstitutionalized,A
proud,humble,A
richest,rich,S
richest,poor,A
richest,lean,A
closer,near,S
closer,nigh,S
closer,close,S
closer,distant,A
closer,far,A
commemorative,commemorating,S
optional,obligatory,A
gifted,talented,S
gifted,untalented,A
fewer,few,S
fewer,many,A
fewer,more,A
unofficial,official,A
hungarian,Magyar,S
yugoslav,Yugoslavian,S
autochthonous,allochthonous,A
grammatical,grammatic,S
grammatical,well-formed,S
grammatical,ungrammatical,A
topographic,topographical,S
afraid,unafraid,A
strict,nonindulgent,S
strict,indulgent,A
calvinist,Calvinistic,S
calvinist,Calvinistical,S
slavic,Slavonic,S
sour,sweet,A
cooked,raw,A
celestial,heavenly,S
latest,later,S
latest,late,S
latest,early,A
latest,middle,A
ambitious,unambitious,A
raw,cooked,A
processed,refined,S
processed,unrefined,A
processed,unprocessed,A
amoeboid,ameboid,S
cytoplasmic,cytoplasmatic,S
morphological,geomorphologic,S
morphological,morphologic,S
morphological,structural,S
morphological,geomorphological,S
strange,unusual,S
strange,foreign,S
strange,native,A
strange,familiar,A
listed,unlisted,A
ordered,coherent,S
ordered,arranged,S
ordered,consistent,S
ordered,logical,S
ordered,disarranged,A
ordered,disordered,A
ordered,incoherent,A
convenient,commodious,S
convenient,inconvenient,A
convenient,incommodious,A
printable,unprintable,A
invisible,inconspicuous,S
invisible,unseeable,S
invisible,visible,A
invisible,conspicuous,A
graphic,graphical,S
alphabetic,alphabetical,S
alphabetic,analphabetic,A
numerical,numeric,S
numerical,numeral,S
numerical,mathematical,S
numerical,verbal,A
accented,tonic,S
accented,stressed,S
accented,unstressed,A
accented,atonic,A
synchronous,synchronal,S
synchronous,synchronic,S
synchronous,asynchronous,A
unassigned,assigned,A
backward,forward,A
descriptive,undescriptive,A
descriptive,prescriptive,A
noncompliant,defiant,S
noncompliant,compliant,A
manual,automatic,A
varied,unvaried,A
clearest,well-defined,S
clearest,clear,S
clearest,unclear,A
clearest,cloudy,A
clearest,ill-defined,A
clearest,opaque,A
inverted,anatropous,S
inverted,amphitropous,A
inconsistent,consistent,A
valid,invalid,A
alphabetical,alphabetic,S
alphabetical,analphabetic,A
alphanumeric,alphameric,S
alphanumeric,alphanumerical,S
alphanumeric,alphamerical,S
refined,processed,S
refined,unrefined,A
uppercase,lowercase,A
fixed,unfixed,A
patriotic,loyal,S
patriotic,unpatriotic,A
enchanted,disenchanted,A
humorous,humourous,S
humorous,humorless,A
animated,alive,S
animated,unanimated,A
many-sided,multilateral,S
many-sided,unilateral,A
olympian,Olympic,S
hellenic,Greek,S
hellenic,Hellenistic,S
hellenic,Grecian,S
hellenic,Hellenistical,S
prophetic,prophetical,S
prophetic,unprophetic,A
olympic,Olympian,S
expiatory,propitiatory,S
expiatory,expiative,S
sacred,profane,A
cuneiform,cuneal,S
cuneiform,wedge-shaped,S
enlarged,hypertrophied,S
enlarged,atrophied,A
palatine,palatal,S
identifiable,unidentifiable,A
concealed,unconcealed,A
pregnant,nonpregnant,A
delphian,Delphic,S
punished,unpunished,A
injured,uninjured,A
beautiful,ugly,A
stained,unstained,A
sad,glad,A
wrapped,unwrapped,A
faithful,unfaithful,A
pastoral,bucolic,S
wolfish,wolflike,S
bulging,convex,S
bulging,concave,A
domineering,submissive,A
unhappy,dysphoric,S
unhappy,distressed,S
unhappy,happy,A
unhappy,euphoric,A
pro,anti,A
backhand,backhanded,S
backhand,forehand,A
tired,rested,A
defensive,offensive,A
fastest,fast,S
fastest,slow,A
colorful,colored,S
colorful,colourful,S
colorful,coloured,S
colorful,uncolored,A
colorful,colorless,A
tipped,untipped,A
slower,slow,S
slower,fast,A
unseeded,seeded,A
shaved,shaven,S
shaved,unshaven,A
gracious,ungracious,A
thoughtful,paying_attention,S
thoughtful,attentive,S
thoughtful,heedful,S
thoughtful,heedless,A
thoughtful,thoughtless,A
bowed,plucked,A
two-handed,ambidextrous,S
two-handed,right-handed,A
two-handed,left-handed,A
humble,proud,A
straight,square,S
straight,uncoiled,S
straight,curly,A
straight,coiled,A
straight,curved,A
straight,crooked,A
crowned,laureled,S
crowned,laurelled,S
crowned,uncrowned,A
crowned,unlaureled,A
improbable,unlikely,S
improbable,probable,A
seeded,unseeded,A
tough,toughened,S
tough,tender,A
junior,senior,A
abused,ill-treated,S
abused,maltreated,S
abused,mistreated,S
abused,unabused,A
comfortable,comfy,S
comfortable,uncomfortable,A
disjunct,conjunct,A
subjective,immanent,S
subjective,objective,A
subjective,transeunt,A
genealogical,genealogic,S
geographic,geographical,S
geographic,magnetic,A
asiatic,Asian,S
probable,likely,S
probable,improbable,A
crossed,uncrossed,A
lowland,upland,A
causative,noncausative,A
possessive,genitive,S
tonal,tonic,S
tonal,atonal,A
smallest,small,S
smallest,little,S
smallest,large,A
rugged,furrowed,S
rugged,unfurrowed,A
rugged,delicate,A
portuguese,Lusitanian,S
romance,Latin,S
arithmetic,arithmetical,S
harmonic,nonharmonic,A
robust,frail,A
nearer,near,S
nearer,nigh,S
nearer,close,S
nearer,far,A
compound,simple,A
bold,timid,A
retrospective,prospective,A
utopian,dystopian,A
upright,erect,S
upright,vertical,S
upright,unerect,A
totalitarian,totalistic,S
corrupt,crooked,S
corrupt,incorrupt,A
corrupt,straight,A
fat,fatty,S
fat,nonfat,A
fat,thin,A
dim,dimmed,S
dim,undimmed,A
poetic,poetical,S
silenced,unsilenced,A
flatter,flat,S
flatter,sharp,A
flatter,contrasty,A
flatter,natural,A
harder,hard,S
harder,difficult,S
harder,concentrated,S
harder,surd,S
harder,unvoiced,S
harder,voiceless,S
harder,voiced,A
harder,easy,A
harder,soft,A
compassionate,uncompassionate,A
self-centred,egocentric,S
self-centred,egoistical,S
self-centred,self-centered,S
self-centred,egoistic,S
self-centred,altruistic,A
groomed,ungroomed,A
upper-class,lower-class,A
upper-class,middle-class,A
wise,foolish,A
disliked,liked,A
unequal,inadequate,S
unequal,adequate,A
unequal,equal,A
undemocratic,democratic,A
succeeding,preceding,A
amphibian,amphibious,S
cold-blooded,warm-blooded,A
carboniferous,carbonaceous,S
carboniferous,carbonic,S
carboniferous,carbonous,S
drier,dry,S
drier,sweet,A
drier,phlegmy,A
drier,wet,A
phylogenetic,phyletic,S
basal,radical,S
basal,cauline,A
taxonomic,taxonomical,S
taxonomic,systematic,S
adaptive,adaptative,S
adaptive,maladaptive,A
exterior,interior,A
alarming,unalarming,A
limbless,limbed,A
discontinued,continued,A
adjusted,maladjusted,A
adjusted,unadjusted,A
inaccessible,unaccessible,S
inaccessible,accessible,A
symmetrical,symmetric,S
symmetrical,asymmetrical,A
frozen,unfrozen,A
intermediate,terminal,A
oceanic,pelagic,S
wettest,lactating,S
wettest,wet,S
wettest,dry,A
warmest,warm,S
warmest,cool,A
finest,fine,S
finest,coarse,A
caucasian,Caucasic,S
filipino,Philippine,S
collected,gathered,S
collected,uncollected,A
recoverable,unrecoverable,A
geothermal,geothermic,S
seasonal,year-round,A
lesser,less,S
lesser,greater,A
lesser,more,A
steep,gradual,A
cheaper,inexpensive,S
cheaper,cheap,S
cheaper,expensive,A
paved,unpaved,A
cheapest,inexpensive,S
cheapest,cheap,S
cheapest,expensive,A
chartered,hired,S
chartered,leased,S
chartered,unchartered,A
busiest,busy,S
busiest,idle,A
appellate,appellant,S
undeclared,declared,A
insurmountable,unsurmountable,S
insurmountable,surmountable,A
partial,impartial,A
fetal,foetal,S
fictional,nonfictional,A
stratified,bedded,S
stratified,unstratified,A
synthetic,synthetical,S
synthetic,analytic,A
mined,unmined,A
inefficient,efficient,A
dormant,inactive,S
dormant,active,A
epidemic,ecdemic,A
epidemic,endemic,A
geographical,geographic,S
geographical,magnetic,A
hydrostatic,hydrokinetic,A
perennial,annual,A
perennial,biennial,A
planted,unplanted,A
subtropical,subtropic,S
subtropical,semitropical,S
subtropical,semitropic,S
metric,metrical,S
continual,sporadic,A
landless,landed,A
ruminant,nonruminant,A
mechanical,mechanically_skillful,S
mechanical,nonmechanical,A
liquid,liquified,S
liquid,melted,S
liquid,unmelted,A
liquid,solid,A
liquid,gaseous,A
insufficient,deficient,S
insufficient,sufficient,A
recessive,recessionary,S
recessive,dominant,A
nutritional,nutritionary,S
careful,careless,A
induced,spontaneous,A
altered,unaltered,A
sanitary,healthful,S
sanitary,unsanitary,A
sterile,infertile,S
sterile,unfertile,S
sterile,fertile,A
guilty,innocent,A
chronic,acute,A
nitrous,nitric,S
nitrous,azotic,S
agronomic,agronomical,S
anaerobic,anaerobiotic,S
anaerobic,aerobic,A
nitric,azotic,S
nitric,nitrous,S
conscious,unconscious,A
scarce,abundant,A
unavailable,available,A
nonfatal,fatal,A
humanist,humanistic,S
humanist,humane,S
botanical,botanic,S
ill,sick,S
ill,well,A
hopeless,hopeful,A
brave,courageous,S
brave,cowardly,A
unpublished,published,A
eyeless,eyed,A
brotherly,brotherlike,S
brotherly,fraternal,S
brotherly,sisterly,A
dynamic,dynamical,S
dynamic,active,S
dynamic,undynamic,A
dynamic,stative,A
noticeable,obtrusive,S
noticeable,unnoticeable,A
noticeable,unobtrusive,A
congruent,congruous,S
congruent,incongruent,A
congruent,incongruous,A
weller,well,S
weller,ill,A
passionate,passionless,A
singular,plural,A
autotrophic,autophytic,S
autotrophic,heterotrophic,A
photosynthetic,nonphotosynthetic,A
prokaryotic,procaryotic,S
prokaryotic,eukaryotic,A
eukaryotic,eucaryotic,S
eukaryotic,prokaryotic,A
enclosed,unenclosed,A
cyanobacterial,cyanophyte,S
shallow,deep,A
isomorphic,isomorphous,S
three-dimensional,cubic,S
three-dimensional,planar,A
three-dimensional,linear,A
simpler,simple,S
simpler,unsubdivided,S
simpler,compound,A
simpler,complex,A
fungal,fungous,S
calcareous,chalky,S
favorable,favourable,S
favorable,unfavorable,A
asexual,nonsexual,S
asexual,sexual,A
diploid,polyploid,A
diploid,haploid,A
haploid,monoploid,S
haploid,haploidic,S
haploid,polyploid,A
haploid,diploid,A
advantageous,disadvantageous,A
microscopic,microscopical,S
unsaturated,saturated,A
fatty,fat,S
fatty,nonfat,A
unreliable,undependable,S
unreliable,reliable,A
questionable,unquestionable,A
saturated,pure,S
saturated,concentrated,S
saturated,unsaturated,A
homologous,analogous,A
homologous,autologous,A
homologous,heterologous,A
acyclic,open-chain,S
acyclic,cyclic,A
simplest,simple,S
simplest,unsubdivided,S
simplest,compound,A
simplest,complex,A
reactive,unreactive,A
attached,committed,S
attached,detached,A
attached,unattached,A
symmetric,symmetrical,S
symmetric,asymmetrical,A
polar,equatorial,A
volatile,nonvolatile,A
carbonaceous,carbonic,S
carbonaceous,carboniferous,S
carbonaceous,carbonous,S
porous,poriferous,S
porous,nonporous,A
impermeable,permeable,A
combustible,noncombustible,A
easier,easy,S
easier,difficult,A
easier,uneasy,A
oxidised,oxidized,S
specialised,specialized,S
specialised,unspecialized,A
soft,diffuse,S
soft,voiced,S
soft,piano,S
soft,sonant,S
soft,diffused,S
soft,hard,A
soft,hardened,A
soft,loud,A
soft,forte,A
soft,unvoiced,A
fractional,whole,A
carbonyl,carbonylic,S
liquified,liquid,S
liquified,melted,S
liquified,unmelted,A
disposable,nondisposable,A
premature,full-term,A
arbitrary,nonarbitrary,A
nonpolar,nonionic,S
nonpolar,ionic,A
hydrophobic,hydrophilic,A
gaseous,liquid,A
gaseous,solid,A
ridged,carinated,S
ridged,keeled,S
ridged,carinate,S
looser,loose,S
looser,unaffixed,S
looser,affixed,A
looser,tight,A
looser,compact,A
insoluble,indissoluble,S
insoluble,soluble,A
aligned,nonaligned,A
miscible,mixable,S
miscible,immiscible,A
spatial,spacial,S
spatial,nonspatial,A
thermal,caloric,S
thermal,thermic,S
thermal,nonthermal,A
spectroscopic,spectroscopical,S
absent,present,A
spaced,unspaced,A
ionic,nonionic,A
exothermic,heat-releasing,S
exothermic,exothermal,S
exothermic,endothermic,A
susceptible,unsusceptible,A
asymmetric,asymmetrical,S
asymmetric,symmetrical,A
carboxylic,carboxyl,S
explosive,nonexplosive,A
appellant,appellate,S
oral,anal,A
oral,aboral,A
procedural,adjective,S
procedural,substantive,A
collateral,indirect,S
collateral,lineal,A
abridged,unabridged,A
obligated,unobligated,A
ineffectual,ineffective,S
ineffectual,uneffective,S
ineffectual,effective,A
advisable,inadvisable,A
improper,proper,A
admissible,inadmissible,A
frivolous,serious,A
reversible,two-sided,S
reversible,nonreversible,A
reversible,irreversible,A
impermissible,permissible,A
unconstitutional,constitutional,A
invalid,valid,A
pleading,beseeching,S
pleading,imploring,S
pleading,imperative,A
complaining,complaintive,S
complaining,uncomplaining,A
equitable,just,S
equitable,inequitable,A
forte,loud,S
forte,piano,A
alabaster,alabastrine,S
congregationalist,Congregational,S
fancy,plain,A
melodic,melodious,S
melodic,musical,S
melodic,unmelodious,A
adaptable,unadaptable,A
welcome,unwelcome,A
acoustic,acoustical,S
rehabilitative,punitive,A
deaf,hearing,A
peripheral,central,A
unlit,unlighted,S
unlit,lighted,A
numeral,numerical,S
numeral,numeric,S
iranian,Persian,S
perpendicular,vertical,S
perpendicular,oblique,A
perpendicular,parallel,A
perpendicular,horizontal,A
perpendicular,inclined,A
hexadecimal,hex,S
rounded,angular,A
hindu,Hindi,S
hindu,Hindoo,S
unitary,federal,A
stellar,astral,S
reconstructed,unreconstructed,A
cleared,uncleared,A
colour,color,S
colour,black-and-white,A
sighted,blind,A
sulfuric,sulphuric,S
unfilled,filled,A
aqueous,sedimentary,S
aqueous,igneous,A
sulfurous,sulphurous,S
carboxyl,carboxylic,S
carbonic,carbonaceous,S
carbonic,carboniferous,S
carbonic,carbonous,S
phosphoric,phosphorous,S
acidic,alkaline,A
acidic,amphoteric,A
purifying,purging,S
purifying,purgatorial,S
purifying,adulterating,A
gastric,stomachal,S
gastric,stomachic,S
inactive,nonoperational,S
inactive,dormant,S
inactive,passive,S
inactive,operational,A
inactive,active,A
continuous,uninterrupted,S
continuous,discontinuous,A
thermoplastic,thermosetting,A
slippery,slippy,S
slippery,nonslippery,A
cationic,anionic,A
anionic,cationic,A
metallurgical,metallurgic,S
manned,unmanned,A
feminine,womanly,S
feminine,unwomanly,A
feminine,neuter,A
feminine,masculine,A
damaged,undamaged,A
unneeded,unnecessary,S
unneeded,necessary,A
atheist,atheistical,S
atheist,atheistic,S
portable,unportable,A
tucked,untucked,A
coiled,uncoiled,A
two-footed,bipedal,S
two-footed,biped,S
